okrsek,volici,platne_hlasy,SPOLU_hlasy,SPOLU_pct,Pirati_hlasy,Pirati_pct,STAN_hlasy,STAN_pct,DOHROMADY_hlasy,DOHROMADY_pct
1,1383,950,174,18.32,77,8.11,100,10.53,351,36.95
